RSSI,ACC_X,ACC_Y,ACC_Z,Gyro_X,Gyro_Y,Gyro_Z
-55,-0.11,-9.63,2.61,-2.04,0.18,0.51
-58,-0.23,-9.49,2.58,-2.09,0.2,0.52
-55,-0.31,-9.33,2.46,-2.14,0.21,0.54
-56,-0.36,-9.21,2.3,-2.19,0.23,0.55
-57,-0.43,-9.11,2.16,-2.22,0.25,0.56
-57,-0.48,-9.01,2.1,-2.24,0.26,0.56
-57,-0.53,-8.81,2.04,-2.26,0.26,0.55
-57,-0.57,-8.66,2.01,-2.28,0.25,0.55
-57,-0.6,-8.53,1.93,-2.3,0.23,0.54
-57,-0.61,-8.45,1.84,-2.33,0.22,0.54
-59,-0.61,-8.38,1.79,-2.36,0.23,0.53
-58,-0.6,-8.35,1.79,-2.39,0.23,0.54
-56,-0.57,-8.32,1.79,-2.42,0.24,0.54
-59,-0.54,-8.31,1.74,-2.46,0.24,0.55
-1397,-0.57,-8.48,1.67,-2.5,0.23,0.56
-56,-0.59,-8.6,1.56,-2.53,0.23,0.57
-55,-0.64,-8.71,1.49,-2.55,0.22,0.59
-673,-0.7,-8.97,1.45,-2.56,0.21,0.61
-59,-0.77,-9.21,1.44,-2.56,0.19,0.63
-56,-0.82,-9.37,1.44,-2.55,0.18,0.64
-57,-0.87,-9.58,1.42,-2.51,0.16,0.66
-55,-0.94,-9.83,1.41,-2.43,0.13,0.68
-56,-1.02,-10.17,1.45,-2.37,0.11,0.69
-56,-1.1,-10.37,1.49,-2.29,0.08,0.7
-59,-1.16,-10.6,1.53,-2.23,0.06,0.71
-56,-1.19,-10.71,1.58,-2.13,0.04,0.71
-58,-1.23,-10.88,1.58,-2.06,0.01,0.71
-612,-1.28,-11.16,1.6,-1.95,-0.02,0.7
-56,-1.3,-11.18,1.62,-1.83,-0.05,0.69
-56,-1.33,-11.22,1.6,-1.65,-0.07,0.7
-57,-1.39,-11.59,1.63,-1.5,-0.09,0.69
-56,-1.47,-11.79,1.73,-1.35,-0.11,0.67
-56,-1.59,-11.93,1.8,-1.23,-0.14,0.63
-54,-1.67,-11.85,1.68,-1.06,-0.17,0.6
-53,-1.77,-11.93,1.48,-0.91,-0.19,0.57
-56,-1.81,-11.88,1.4,-0.79,-0.19,0.53
-54,-1.8,-11.63,1.35,-0.67,-0.2,0.49
-55,-1.76,-11.51,1.24,-0.58,-0.2,0.47
-56,-1.7,-11.28,1.17,-0.51,-0.18,0.43
-55,-1.52,-10.8,1.19,-0.44,-0.16,0.39
-55,-1.38,-10.36,1.26,-0.44,-0.14,0.37
-56,-1.24,-9.88,1.28,-0.45,-0.13,0.35
-54,-1.08,-9.46,1.21,-0.47,-0.12,0.34
-56,-1,-9.18,1.16,-0.5,-0.11,0.34
-55,-0.9,-8.81,1.09,-0.55,-0.09,0.34
-56,-0.81,-8.49,1.01,-0.62,-0.06,0.34
-56,-0.75,-8.2,0.87,-0.71,-0.02,0.35
-56,-0.76,-8,0.73,-0.81,0.03,0.36
-55,-0.78,-7.75,0.59,-0.92,0.09,0.38
-57,-0.8,-7.76,0.45,-1.03,0.15,0.4
-55,-0.84,-7.81,0.37,-1.15,0.21,0.41
-58,-0.88,-7.69,0.29,-1.27,0.26,0.43
-56,-0.93,-7.76,0.16,-1.39,0.3,0.45
-59,-0.96,-7.87,0.06,-1.47,0.32,0.46
-57,-0.98,-7.94,-0.04,-1.57,0.37,0.48
-58,-1.05,-8.05,-0.07,-1.7,0.4,0.49
-55,-1.13,-8.17,-0.19,-1.78,0.43,0.51
-57,-1.24,-8.44,-0.25,-1.85,0.45,0.52
-55,-1.33,-8.61,-0.21,-1.9,0.47,0.53
-55,-1.4,-8.76,-0.21,-1.94,0.47,0.53
-54,-1.44,-8.83,-0.29,-1.96,0.46,0.54
-56,-1.48,-9.05,-0.39,-1.94,0.45,0.54
-55,-1.54,-9.18,-0.46,-1.94,0.45,0.54
-54,-1.56,-9.21,-0.57,-1.88,0.43,0.54
-57,-1.58,-9.39,-0.66,-1.83,0.42,0.54
-54,-1.62,-9.63,-0.72,-1.79,0.42,0.54
-55,-1.61,-9.47,-0.85,-1.72,0.42,0.53
-56,-1.61,-9.59,-0.9,-1.65,0.43,0.54
-57,-1.62,-9.84,-0.8,-1.61,0.44,0.53
-59,-1.66,-9.96,-0.7,-1.57,0.45,0.52
-58,-1.67,-10.12,-0.55,-1.6,0.45,0.51
-56,-1.77,-10.44,-0.51,-1.61,0.43,0.46
-58,-1.78,-10.24,-0.54,-1.61,0.41,0.43
-59,-1.77,-10.16,-0.79,-1.54,0.39,0.41
-58,-1.73,-10.11,-0.87,-1.53,0.39,0.39
-57,-1.66,-9.8,-1.04,-1.43,0.37,0.37
-56,-1.62,-9.79,-1.08,-1.4,0.38,0.37
-58,-1.58,-9.68,-1.07,-1.35,0.38,0.36
-56,-1.58,-9.66,-1.1,-1.32,0.38,0.35
-56,-1.58,-9.72,-1.15,-1.31,0.38,0.35
-56,-1.59,-9.63,-1.19,-1.29,0.38,0.34
-56,-1.63,-9.61,-1.23,-1.3,0.38,0.33
-56,-1.68,-9.6,-1.44,-1.26,0.37,0.33
-730,-1.73,-9.72,-1.55,-1.24,0.37,0.32
-59,-1.78,-9.81,-1.53,-1.23,0.37,0.3
-55,-1.83,-9.74,-1.57,-1.2,0.35,0.28
-57,-1.85,-9.67,-1.68,-1.15,0.32,0.27
-56,-1.88,-9.73,-1.73,-1.1,0.3,0.26
-55,-1.9,-9.72,-1.74,-1.06,0.28,0.25
-57,-1.9,-9.7,-1.76,-1.01,0.24,0.24
-57,-1.94,-9.78,-1.84,-0.95,0.21,0.23
-56,-1.96,-9.84,-1.89,-0.91,0.19,0.22
-55,-2,-9.91,-1.92,-0.85,0.17,0.21
-56,-2.03,-9.98,-1.92,-0.82,0.14,0.21
-55,-2.06,-10.01,-1.98,-0.78,0.12,0.2
-56,-2.08,-10.08,-2.01,-0.73,0.1,0.2
-54,-2.09,-10.18,-1.96,-0.69,0.08,0.2
-57,-2.12,-10.25,-1.89,-0.67,0.06,0.2
-56,-2.11,-10.26,-1.89,-0.65,0.03,0.21
-56,-2.12,-10.33,-1.94,-0.63,0.02,0.22
-57,-2.13,-10.35,-1.99,-0.6,0.01,0.22
-59,-2.14,-10.42,-2.03,-0.58,0,0.23
-57,-2.15,-10.44,-2.04,-0.55,0,0.24
-57,-2.12,-10.46,-2.04,-0.53,0,0.24
-57,-2.12,-10.52,-2.05,-0.51,-0.01,0.25
-58,-2.12,-10.56,-2.03,-0.49,-0.01,0.26
-57,-2.15,-10.59,-2.06,-0.46,-0.02,0.26
-55,-2.15,-10.56,-2.1,-0.43,-0.02,0.27
-56,-2.15,-10.52,-2.11,-0.4,-0.03,0.27
-56,-2.18,-10.52,-2.1,-0.37,-0.03,0.28
-58,-2.23,-10.54,-2.09,-0.35,-0.05,0.28
-59,-2.27,-10.51,-2.1,-0.33,-0.06,0.28
-59,-2.31,-10.47,-2.17,-0.3,-0.07,0.28
-56,-2.34,-10.44,-2.23,-0.25,-0.09,0.28
-57,-2.36,-10.43,-2.24,-0.22,-0.1,0.27
-55,-2.38,-10.34,-2.2,-0.18,-0.12,0.27
-55,-2.41,-10.29,-2.12,-0.14,-0.15,0.27
-58,-2.43,-10.19,-2.12,-0.11,-0.18,0.26
-56,-2.46,-10.11,-2.2,-0.1,-0.2,0.27
-57,-2.46,-10.03,-2.28,-0.08,-0.22,0.27
-57,-2.45,-9.96,-2.3,-0.07,-0.23,0.28
-57,-2.42,-9.94,-2.27,-0.06,-0.24,0.29
-57,-2.4,-9.92,-2.24,-0.06,-0.24,0.3
-57,-2.39,-9.92,-2.23,-0.07,-0.24,0.32
-58,-2.39,-9.97,-2.26,-0.08,-0.25,0.34
-57,-2.38,-10.03,-2.3,-0.09,-0.25,0.36
-56,-2.38,-10.13,-2.35,-0.1,-0.25,0.38
-56,-2.42,-10.28,-2.38,-0.1,-0.25,0.4
-56,-2.46,-10.42,-2.4,-0.1,-0.26,0.42
-56,-2.49,-10.52,-2.45,-0.11,-0.27,0.44
-55,-2.52,-10.6,-2.46,-0.11,-0.28,0.45
-54,-2.55,-10.69,-2.48,-0.11,-0.28,0.46
-56,-2.59,-10.75,-2.49,-0.1,-0.29,0.47
-55,-2.61,-10.8,-2.47,-0.1,-0.3,0.48
-56,-2.63,-10.83,-2.47,-0.08,-0.31,0.49
-56,-2.65,-10.84,-2.46,-0.07,-0.31,0.49
-56,-2.67,-10.84,-2.45,-0.03,-0.33,0.49
-56,-2.67,-10.78,-2.39,-0.01,-0.34,0.48
-57,-2.69,-10.75,-2.33,0.02,-0.35,0.48
-55,-2.7,-10.69,-2.21,0.05,-0.37,0.48
-56,-2.74,-10.63,-2.11,0.07,-0.39,0.48
-57,-2.74,-10.54,-1.98,0.09,-0.41,0.48
-60,-2.74,-10.41,-1.87,0.1,-0.43,0.49
-63,-2.75,-10.26,-1.85,0.1,-0.45,0.5
-62,-2.75,-10.13,-1.92,0.1,-0.47,0.51
-124,-2.75,-9.98,-2.04,0.1,-0.47,0.52
-117,-2.74,-9.88,-2.09,0.08,-0.47,0.53
-114,-2.72,-9.83,-2.09,0.07,-0.45,0.54
-59,-2.71,-9.76,-2.05,0.04,-0.44,0.55
-122,-2.68,-9.68,-2.06,0.01,-0.43,0.56
-60,-2.65,-9.59,-2.13,-0.03,-0.41,0.57
-64,-2.62,-9.49,-2.22,-0.06,-0.4,0.58
-72,-2.63,-9.41,-2.31,-0.09,-0.39,0.59
-64,-2.67,-9.39,-2.36,-0.11,-0.39,0.61
-60,-2.72,-9.42,-2.42,-0.13,-0.39,0.63
-123,-2.76,-9.48,-2.48,-0.14,-0.4,0.64
-58,-2.82,-9.58,-2.51,-0.16,-0.4,0.65
-60,-2.87,-9.66,-2.51,-0.17,-0.4,0.66
-59,-2.92,-9.73,-2.5,-0.18,-0.4,0.66
-60,-2.96,-9.79,-2.52,-0.18,-0.41,0.66
-60,-2.98,-9.81,-2.54,-0.17,-0.41,0.65
-123,-3.01,-9.85,-2.52,-0.15,-0.42,0.65
-60,-3.04,-9.86,-2.48,-0.13,-0.43,0.65
-126,-3.07,-9.89,-2.45,-0.1,-0.45,0.64
-61,-3.1,-9.89,-2.44,-0.05,-0.47,0.64
-129,-3.13,-9.88,-2.43,0,-0.49,0.63
-64,-3.14,-9.87,-2.47,0.06,-0.52,0.63
-68,-3.17,-9.86,-2.46,0.12,-0.54,0.62
-71,-3.21,-9.86,-2.42,0.19,-0.57,0.62
-70,-3.25,-9.86,-2.38,0.26,-0.6,0.61
-69,-3.27,-9.83,-2.34,0.33,-0.64,0.6
-70,-3.29,-9.8,-2.28,0.4,-0.68,0.6
-68,-3.3,-9.78,-2.22,0.47,-0.72,0.6
-70,-3.31,-9.76,-2.19,0.54,-0.76,0.6
-70,-3.33,-9.73,-2.14,0.6,-0.79,0.59
-74,-3.33,-9.7,-2.03,0.66,-0.83,0.59
-145,-3.32,-9.68,-1.95,0.72,-0.87,0.59
-71,-3.28,-9.64,-1.94,0.77,-0.9,0.59
-72,-3.27,-9.61,-1.92,0.82,-0.93,0.59
-72,-3.26,-9.59,-1.88,0.86,-0.95,0.59
-72,-3.24,-9.57,-1.84,0.9,-0.97,0.59
-72,-3.21,-9.54,-1.8,0.95,-0.98,0.59
-72,-3.17,-9.49,-1.75,0.98,-0.99,0.59
-72,-3.13,-9.46,-1.7,1,-1,0.58
-71,-3.08,-9.4,-1.63,1.03,-1.01,0.58
-730,-3.04,-9.3,-1.6,1.06,-1.02,0.58
-125,-3.01,-9.19,-1.6,1.09,-1.03,0.58
-61,-2.97,-8.94,-1.71,1.14,-1.04,0.59
-121,-2.95,-9.03,-1.63,1.12,-1.03,0.62
-59,-2.96,-9.09,-1.58,1.17,-1.05,0.61
-122,-2.99,-8.96,-1.6,1.18,-1.06,0.62
-58,-3.01,-8.93,-1.64,1.2,-1.08,0.62
-60,-3.06,-8.88,-1.61,1.23,-1.09,0.62
-133,-3.11,-8.85,-1.55,1.25,-1.11,0.63
-63,-3.16,-8.85,-1.47,1.28,-1.14,0.63
-65,-3.2,-8.84,-1.37,1.31,-1.17,0.63
-63,-3.23,-8.82,-1.28,1.33,-1.2,0.64
-63,-3.26,-8.82,-1.21,1.35,-1.22,0.64
-66,-3.29,-8.79,-1.16,1.36,-1.25,0.66
-65,-3.35,-8.78,-1.1,1.37,-1.27,0.68
-64,-3.35,-8.41,-1.04,1.4,-1.29,0.75
-62,-3.42,-9.09,-1.03,1.44,-1.32,0.8
-64,-3.46,-9.29,-0.96,1.45,-1.33,0.79
-68,-3.49,-9.15,-0.82,1.48,-1.36,0.78
-71,-3.52,-9.25,-0.72,1.5,-1.4,0.79
-69,-3.57,-9.37,-0.68,1.53,-1.43,0.79
-69,-3.62,-9.43,-0.67,1.56,-1.45,0.8
-72,-3.66,-9.53,-0.62,1.59,-1.47,0.81
-70,-3.68,-9.59,-0.52,1.61,-1.47,0.82
-66,-3.69,-9.67,-0.45,1.64,-1.48,0.84
-68,-3.69,-9.74,-0.39,1.66,-1.49,0.85
-66,-3.71,-9.81,-0.32,1.69,-1.49,0.86
-61,-3.73,-9.84,-0.25,1.72,-1.49,0.86
-60,-3.75,-9.86,-0.17,1.74,-1.49,0.87
-62,-3.76,-9.85,-0.11,1.75,-1.49,0.88
-61,-3.76,-9.81,-0.04,1.77,-1.49,0.88
-62,-3.76,-9.79,0.06,1.78,-1.48,0.89
-63,-3.78,-9.75,0.17,1.79,-1.48,0.89
-63,-3.77,-9.68,0.23,1.79,-1.48,0.88
-63,-3.76,-9.56,0.31,1.79,-1.48,0.88
-66,-3.75,-9.44,0.38,1.78,-1.47,0.87
-66,-3.77,-9.29,0.41,1.77,-1.47,0.86
-66,-3.78,-9.13,0.45,1.74,-1.46,0.86
-65,-3.8,-8.97,0.49,1.72,-1.45,0.86
-66,-3.84,-8.81,0.54,1.7,-1.44,0.86
-130,-3.87,-8.71,0.62,1.68,-1.44,0.87
-61,-3.89,-8.63,0.69,1.66,-1.43,0.87
-133,-3.94,-8.59,0.78,1.63,-1.43,0.89
-70,-3.97,-8.52,0.87,1.6,-1.42,0.9
-71,-3.99,-8.37,0.95,1.56,-1.41,0.92
-69,-4.02,-8.46,1.03,1.51,-1.39,0.95
-67,-4.05,-8.51,1.16,1.46,-1.36,0.97
-66,-4.07,-8.51,1.31,1.41,-1.33,0.98
-127,-4.09,-8.5,1.48,1.36,-1.3,1
-65,-4.09,-8.45,1.59,1.32,-1.28,1.01
-129,-4.11,-8.51,1.7,1.28,-1.26,1.04
-64,-4.12,-8.54,1.79,1.24,-1.23,1.05
-65,-4.15,-8.55,1.85,1.21,-1.21,1.06
-66,-4.17,-8.54,1.89,1.18,-1.19,1.07
-65,-4.2,-8.55,1.88,1.15,-1.18,1.08
-133,-4.26,-8.56,1.85,1.13,-1.16,1.09
-67,-4.29,-8.58,1.82,1.12,-1.15,1.1
-135,-4.32,-8.57,1.77,1.1,-1.14,1.1
-68,-4.36,-8.58,1.71,1.09,-1.12,1.11
-69,-4.42,-8.61,1.64,1.09,-1.11,1.12
-68,-4.48,-8.67,1.61,1.08,-1.1,1.13
-67,-4.55,-8.71,1.6,1.07,-1.09,1.13
-67,-4.61,-8.74,1.6,1.07,-1.09,1.14
-132,-4.66,-8.76,1.63,1.07,-1.09,1.14
-64,-4.69,-8.77,1.67,1.07,-1.09,1.14
-62,-4.72,-8.77,1.77,1.07,-1.09,1.15
-61,-4.73,-8.74,1.89,1.06,-1.09,1.15
-64,-4.74,-8.71,1.97,1.06,-1.09,1.15
-63,-4.75,-8.66,2.08,1.06,-1.09,1.15
-64,-4.76,-8.63,2.21,1.04,-1.09,1.16
-128,-4.76,-8.57,2.3,1.01,-1.08,1.16
-62,-4.76,-8.53,2.38,0.99,-1.06,1.17
-127,-4.76,-8.47,2.49,0.95,-1.04,1.17
-63,-4.76,-8.37,2.58,0.9,-1.02,1.17
-135,-4.75,-8.26,2.66,0.84,-1,1.17
-66,-4.73,-8.15,2.71,0.76,-0.97,1.17
-134,-4.72,-8.03,2.71,0.68,-0.94,1.17
-66,-4.71,-7.88,2.73,0.59,-0.9,1.18
-67,-4.71,-7.79,2.74,0.53,-0.88,1.18
-129,-4.71,-7.67,2.77,0.44,-0.83,1.19
-65,-4.71,-7.52,2.78,0.36,-0.8,1.19
-707,-4.71,-7.39,2.72,0.27,-0.77,1.21
-64,-4.7,-7.24,2.64,0.17,-0.73,1.22
-66,-4.71,-7.14,2.62,0.09,-0.68,1.24
-130,-4.72,-7.07,2.65,0.02,-0.65,1.25
-64,-4.75,-7.03,2.66,-0.05,-0.62,1.26
-66,-4.76,-7.02,2.68,-0.08,-0.61,1.27
-143,-4.78,-7.01,2.66,-0.13,-0.6,1.27
-736,-4.81,-6.98,2.62,-0.17,-0.6,1.28
-61,-4.83,-6.97,2.59,-0.2,-0.59,1.28
-61,-4.85,-7.02,2.59,-0.22,-0.59,1.29
-61,-4.86,-7.07,2.61,-0.24,-0.6,1.3
-61,-4.88,-7.15,2.63,-0.25,-0.61,1.31
-62,-4.91,-7.25,2.67,-0.26,-0.62,1.32
-61,-4.93,-7.36,2.69,-0.27,-0.63,1.33
-60,-4.95,-7.49,2.74,-0.26,-0.64,1.33
-63,-4.98,-7.62,2.81,-0.25,-0.66,1.34
-63,-5.02,-7.72,2.85,-0.22,-0.68,1.33
-62,-5.06,-7.82,2.8,-0.22,-0.7,1.33
-63,-5.09,-7.86,2.73,-0.2,-0.72,1.32
-62,-5.11,-7.9,2.71,-0.19,-0.72,1.32
-62,-5.13,-7.94,2.71,-0.16,-0.73,1.31
-62,-5.16,-7.96,2.68,-0.14,-0.74,1.3
-61,-5.2,-7.99,2.64,-0.11,-0.76,1.3
-62,-5.23,-8,2.61,-0.07,-0.77,1.29
-124,-5.25,-8.01,2.59,-0.03,-0.79,1.27
-61,-5.26,-8.02,2.56,0.01,-0.81,1.26
-61,-5.25,-7.99,2.55,0.05,-0.83,1.25
-123,-5.25,-7.97,2.54,0.09,-0.85,1.23
-60,-5.24,-7.93,2.52,0.13,-0.88,1.22
-61,-5.23,-7.89,2.48,0.17,-0.91,1.2
-58,-5.23,-7.86,2.47,0.2,-0.92,1.19
-59,-5.24,-7.82,2.43,0.24,-0.95,1.18
-60,-5.22,-7.79,2.44,0.28,-0.98,1.16
-61,-5.19,-7.73,2.45,0.31,-1,1.15
-59,-5.16,-7.68,2.52,0.35,-1.03,1.13
-61,-5.1,-7.61,2.59,0.41,-1.06,1.12
-123,-5.03,-7.57,2.56,0.44,-1.09,1.1
-123,-4.98,-7.45,2.53,0.47,-1.1,1.09
-60,-4.94,-7.4,2.54,0.49,-1.11,1.09
-62,-4.88,-7.33,2.67,0.52,-1.12,1.08
-64,-4.83,-7.28,2.84,0.54,-1.14,1.07
-61,-4.79,-7.24,3.02,0.55,-1.16,1.06
-62,-4.76,-7.16,3.17,0.57,-1.2,1.05
-62,-4.75,-7.08,3.15,0.55,-1.24,1.04
-60,-4.76,-6.91,2.94,0.52,-1.26,1.02
-62,-4.77,-6.73,2.7,0.48,-1.26,1.02
-62,-4.78,-6.61,2.58,0.45,-1.24,1.02
-64,-4.79,-6.44,2.46,0.41,-1.22,1.02
-63,-4.8,-6.26,2.34,0.37,-1.21,1.03
-63,-4.84,-6.13,2.23,0.32,-1.19,1.05
-62,-4.89,-6.04,2.15,0.28,-1.18,1.06
-62,-4.92,-5.98,2.12,0.24,-1.18,1.08
-61,-4.94,-5.98,2.15,0.21,-1.17,1.1
-63,-4.96,-5.99,2.26,0.21,-1.17,1.11
-63,-4.94,-6.03,2.35,0.19,-1.18,1.12
-62,-4.92,-6.11,2.38,0.15,-1.18,1.13
-62,-4.9,-6.17,2.44,0.13,-1.18,1.14
-62,-4.86,-6.26,2.54,0.11,-1.18,1.14
-60,-4.8,-6.31,2.67,0.09,-1.17,1.14
-61,-4.71,-6.36,2.8,0.07,-1.16,1.13
-61,-4.65,-6.38,2.87,0.07,-1.16,1.13
-64,-4.56,-6.4,2.94,0.06,-1.15,1.12
-62,-4.47,-6.4,3.03,0.06,-1.14,1.11
-62,-4.36,-6.38,3.15,0.06,-1.13,1.1
-61,-4.26,-6.34,3.21,0.06,-1.12,1.09
-60,-4.22,-6.32,3.23,0.07,-1.11,1.08
-61,-4.16,-6.3,3.26,0.08,-1.1,1.08
-61,-4.12,-6.25,3.28,0.09,-1.08,1.07
-61,-4.09,-6.22,3.29,0.1,-1.08,1.07
-61,-4.07,-6.19,3.31,0.11,-1.07,1.06
-62,-4.06,-6.15,3.32,0.12,-1.06,1.05
-63,-4.06,-6.13,3.34,0.14,-1.06,1.04
-60,-4.07,-6.1,3.36,0.15,-1.05,1.04
-62,-4.06,-6.07,3.41,0.17,-1.04,1.03
-61,-4.06,-6.05,3.46,0.18,-1.04,1.01
-61,-4.04,-6.01,3.51,0.19,-1.04,1
-63,-4.01,-5.94,3.57,0.21,-1.04,0.99
-60,-4,-5.88,3.63,0.23,-1.04,0.97
-62,-3.98,-5.82,3.68,0.25,-1.05,0.95
-61,-3.96,-5.77,3.73,0.28,-1.06,0.93
-61,-3.95,-5.71,3.8,0.31,-1.08,0.91
-63,-3.96,-5.69,3.85,0.35,-1.09,0.88
-61,-3.98,-5.66,3.89,0.39,-1.12,0.86
-61,-3.99,-5.66,3.91,0.42,-1.13,0.84
-63,-4.01,-5.66,3.97,0.46,-1.16,0.81
-60,-4.04,-5.69,3.97,0.5,-1.19,0.79
-61,-4.08,-5.71,3.9,0.55,-1.21,0.76
-61,-4.11,-5.73,3.84,0.59,-1.22,0.73
-60,-4.14,-5.73,3.84,0.65,-1.23,0.7
-62,-4.15,-5.73,3.85,0.71,-1.25,0.67
-61,-4.15,-5.71,3.84,0.75,-1.26,0.65
-61,-4.14,-5.66,3.82,0.81,-1.28,0.62
-60,-4.13,-5.63,3.83,0.87,-1.3,0.59
-62,-4.1,-5.62,3.86,0.94,-1.31,0.56
-60,-4.07,-5.61,3.96,1.01,-1.33,0.54
-61,-4.03,-5.59,4.09,1.08,-1.34,0.51
-60,-3.96,-5.57,4.24,1.14,-1.35,0.48
-62,-3.9,-5.54,4.4,1.2,-1.35,0.45
-60,-3.83,-5.51,4.51,1.23,-1.35,0.43
-61,-3.75,-5.46,4.65,1.27,-1.35,0.4
-61,-3.67,-5.37,4.75,1.31,-1.35,0.36
-61,-3.58,-5.23,4.78,1.34,-1.34,0.33
-60,-3.48,-5.05,4.77,1.37,-1.33,0.29
-60,-3.39,-4.87,4.76,1.4,-1.31,0.25
-61,-3.29,-4.67,4.76,1.42,-1.28,0.21
-63,-3.22,-4.53,4.77,1.43,-1.27,0.18
-61,-3.13,-4.34,4.81,1.44,-1.23,0.15
-60,-3.05,-4.11,4.89,1.44,-1.2,0.12
-62,-2.91,-3.48,5.06,1.45,-1.16,0.11
-61,-2.91,-3.46,5.03,1.41,-1.13,0.16
-63,-2.91,-3.98,5.05,1.39,-1.09,0.14
-61,-2.9,-3.98,5.25,1.37,-1.04,0.08
-61,-2.8,-3.56,5.52,1.33,-1.01,0.03
-61,-2.78,-3.34,5.59,1.3,-1,0.02
-63,-2.77,-3.28,5.43,1.25,-0.97,0.01
-64,-2.8,-3.33,5.37,1.22,-0.91,-0.01
-63,-2.81,-3.39,5.49,1.19,-0.85,-0.06
-61,-2.8,-3.35,5.64,1.16,-0.8,-0.11
-62,-2.8,-3.28,5.71,1.12,-0.76,-0.15
-63,-2.82,-3.22,5.7,1.09,-0.71,-0.19
-61,-2.81,-3.19,5.69,1.07,-0.68,-0.21
-63,-2.81,-3.18,5.69,1.04,-0.64,-0.24
-63,-2.83,-3.19,5.71,1.02,-0.59,-0.27
-61,-2.84,-3.24,5.71,0.99,-0.55,-0.3
-63,-2.86,-3.29,5.66,0.97,-0.51,-0.32
-60,-2.88,-3.35,5.62,0.96,-0.47,-0.34
-60,-2.9,-3.43,5.6,0.94,-0.44,-0.37
-61,-2.92,-3.5,5.6,0.93,-0.41,-0.39
-60,-2.94,-3.56,5.61,0.92,-0.39,-0.41
-61,-2.95,-3.63,5.62,0.9,-0.37,-0.44
-62,-2.96,-3.69,5.65,0.89,-0.36,-0.47
-63,-2.96,-3.74,5.64,0.88,-0.35,-0.5
-63,-2.98,-3.76,5.63,0.86,-0.34,-0.53
-62,-3,-3.75,5.62,0.85,-0.32,-0.56
-62,-3,-3.73,5.62,0.83,-0.31,-0.59
-63,-3.03,-3.72,5.62,0.82,-0.29,-0.61
-60,-3.05,-3.71,5.64,0.82,-0.27,-0.64
-63,-3.05,-3.73,5.69,0.81,-0.25,-0.66
-62,-3.05,-3.74,5.75,0.8,-0.24,-0.67
-60,-3.06,-3.75,5.87,0.79,-0.22,-0.7
-59,-3.06,-3.77,5.99,0.79,-0.21,-0.73
-62,-3.06,-3.76,6.11,0.77,-0.19,-0.76
-60,-3.05,-3.74,6.2,0.76,-0.18,-0.79
-60,-3.03,-3.77,6.22,0.75,-0.16,-0.83
-62,-3,-3.78,6.25,0.74,-0.14,-0.87
-63,-2.97,-3.78,6.29,0.74,-0.11,-0.92
-60,-2.93,-3.76,6.31,0.74,-0.09,-0.97
-61,-2.88,-3.73,6.3,0.73,-0.07,-1.03
-62,-2.81,-3.7,6.33,0.73,-0.05,-1.08
-62,-2.76,-3.67,6.36,0.72,-0.03,-1.14
-61,-2.71,-3.65,6.39,0.72,-0.01,-1.2
-62,-2.68,-3.62,6.42,0.71,0,-1.25
-61,-2.64,-3.61,6.45,0.7,0.02,-1.31
-62,-2.61,-3.6,6.47,0.7,0.03,-1.36
-60,-2.6,-3.6,6.49,0.7,0.04,-1.39
-63,-2.6,-3.6,6.49,0.7,0.05,-1.44
-63,-2.61,-3.62,6.46,0.71,0.06,-1.49
-62,-2.64,-3.64,6.43,0.73,0.06,-1.54
-61,-2.68,-3.66,6.4,0.76,0.06,-1.59
-63,-2.7,-3.71,6.38,0.81,0.05,-1.64
-60,-2.73,-3.77,6.33,0.86,0.04,-1.7
-63,-2.75,-3.8,6.33,0.91,0.03,-1.74
-61,-2.77,-3.86,6.32,0.98,0.01,-1.8
-61,-2.81,-3.93,6.3,1.06,-0.02,-1.86
-61,-2.83,-4,6.28,1.15,-0.05,-1.92
-62,-2.82,-4.02,6.28,1.23,-0.08,-1.99
-63,-2.82,-4.03,6.29,1.32,-0.11,-2.05
-61,-2.8,-3.93,6.36,1.37,-0.15,-2.1
-61,-2.81,-3.83,6.17,1.42,-0.2,-2.13
-62,-2.83,-3.9,5.94,1.48,-0.23,-2.17
-63,-2.79,-3.87,5.92,1.53,-0.26,-2.22
-62,-2.71,-3.78,5.81,1.57,-0.32,-2.27
-61,-2.61,-3.67,5.56,1.61,-0.37,-2.33
-63,-2.46,-3.41,5.41,1.65,-0.41,-2.37
-61,-2.44,-3.25,5.23,1.67,-0.43,-2.39
-669,-2.4,-3.32,5.15,1.65,-0.43,-2.4
-63,-2.34,-3.38,5.22,1.62,-0.41,-2.43
-63,-2.3,-3.43,5.26,1.57,-0.4,-2.46
-61,-2.27,-3.42,5.22,1.5,-0.38,-2.49
-64,-2.23,-3.28,5.23,1.4,-0.35,-2.52
-670,-2.18,-3.03,5.28,1.27,-0.31,-2.54
-61,-2.12,-3,5.27,1.12,-0.27,-2.56
-60,-2.04,-2.83,5.33,0.95,-0.21,-2.58
-60,-1.94,-2.56,5.32,0.79,-0.15,-2.59
-62,-1.83,-2.35,5.37,0.63,-0.06,-2.6
-62,-1.73,-2.11,5.57,0.47,0.03,-2.6
-62,-1.61,-1.88,5.84,0.32,0.13,-2.59
-63,-1.46,-1.68,6.12,0.14,0.22,-2.57
-65,-1.32,-1.53,6.31,-0.02,0.3,-2.54
-62,-1.28,-1.48,6.38,-0.12,0.36,-2.52
